Tweet Text,Location,Sentiment Polarity
"RT @NOSNOW58: Democrats plan to run for office promising to raise your taxes, take your guns, open borders and impeach your President.",or,0.199753596
This is the problem with all supporters of illegals...@NancyPelosi @LibbySchaaf @SenKamalaHarris @Govjerrybrown… https://t.co/7JQpjv0clA,ca,-0.283427449
"@madisonians1789 @RepMikeCoffman Sure smart ass, do a search. The father had received the kids confiscated guns. La… https://t.co/Ww6sLua5Av",co,0.069354658
"RT @LizWill99: I can’t believe this shit. 

Actually, yes I can.

#FTP https://t.co/lGNKHoXahX",co,-0.25628895
RT @PolitiBunny: He was at the range with his dad. Just admit you are all targeting him for holding Broward County and the school accountab…,ks,-0.376428308
"RT @Nitmenbog1: @drawandstrike Does anyone understand why we will always keep our guns yet?

If this was my child, nephew, cousin or even j…",tx,-0.077501748
RT @MomsDemandFan: This is exactly why Maryland @MomsDemand fought to have guns taken from domestic abusers WITHOUT 3rd party transfer.  Yo…,fl,0.184998393
RT @krayoncolorz: While spreading blame lets save a generous portion for members of #tnleg who are busy passing legislation designed to pun…,tn,-0.077501748
"RT @NRA: .@DICKS decision to stop selling certain configurations of semi-automatic firearms was irrational, but the decision to destroy the…",tx,0.062126867
"RT @doubting_t: I had dinner with my daughter’s date a week before. I asked their plans, told them to call if they needed anything. Told my…",tx,-0.424696626
"RT @EgSophie: Whether it’s with guns or vans, toxic masculinity is killing us. https://t.co/43XMBFeSoR",ca,0.121835999
@rusch_steven @FoxNews @IngrahamAngle They can't they love guns.,tx,0.126261061
"RT @shannonrwatts: Also, According to Harvard University study, people defended themselves with a gun in only 0.9% of crimes from 2007 to 2…",ca,0.342535049
@ChicagoReporter Education budget being cut so teachers can have guns.,il,0.369032365
RT @DevilisRepublcn: Tennessee Republican Justice. Four innocent Americans dead. How can the Waffle House murderer get bail? The killers da…,ca,0.226325427
"RT @TheRISEofROD: Liberals don't want you to know that more lives are saved by law abiding Americans defending themselves/others with guns,…",fl,-0.757480625
@slpng_giants @packrat1201 Just another excuse to shoot guns and use explosives. Children with toys too big for their brains to handle.,co,-0.184891356
@nosuchthing not just Mozambique. Guatemalan flag also has guns on too.,or,0.041837723
"lol this is funny bc it’s about guns but actually almost every FDA-approved medicine causes mass harm, cars cause m… https://t.co/NuvOe8lmNo",al,-0.73965962
RT @PolitiBunny: He was at the range with his dad. Just admit you are all targeting him for holding Broward County and the school accountab…,nh,-0.376428308
"RT @TheMarkPantano: There are more than 300 MILLION guns in the United States.

If guns were the problem, there would be a hell of a lot mo…",va,0.307108828
"RT @FuckThe_NRA: 2 Dallas police officers were shot today. 2 officers were shot &amp; killed in Florida last week.

The #NRA continues to use ""…",il,-0.159167886
"RT @thehill: Nashville sheriff after Waffle House shooting: ""We have too many guns"" https://t.co/3ata68Oh86 https://t.co/aAqTOVC9Fd",il,-0.08040016
"“An officer wrote in the report that he called the father and advised him ""he might want to lock the guns back up u… https://t.co/0qvYgc37zm",ca,-0.663707345
RT @Cook4USHouse: I believe We the People have spoken and we want our guns and our gun rights upheld #AMERICAFIRST #Grassroots candidates a…,fl,0.224620911
@JanjoinedNRA @PineappleTrevor @ClintonMSix14 💪🏻 Big “guns” are usually big di*ks”,pa,0.184110193
RT @Cook4USHouse: I believe We the People have spoken and we want our guns and our gun rights upheld #AMERICAFIRST #Grassroots candidates a…,sc,0.224620911
"RT @Valkyrae: New Fortnite Highlight YouTube Video now uploaded!

SOLO WIN VS FaZe @Jaomock (trying to trap kill me with no mats/guns XD)
D…",ga,-0.488881092
"RT @charliekirk11: Liberals hate walls yet live in gated communities 

Liberals hate guns yet walk around with armed guards 

Liberals hate…",mo,-0.491227482
"RT @shannonrwatts: Also, According to Harvard University study, people defended themselves with a gun in only 0.9% of crimes from 2007 to 2…",oh,0.342535049
"RT @RyanAFournier: Over the last two months there have been over 5,000 deaths from opioid/drug overdoses. 

The Government has had a War on…",oh,-0.291801789
RT @Cook4USHouse: I believe We the People have spoken and we want our guns and our gun rights upheld #AMERICAFIRST #Grassroots candidates a…,oh,0.224620911
"@WayneDupreeShow Just think about this. If guns are voluntarily turned in, who will turn them in? Certainly not criminals!",fl,-0.077501748
"RT @RyanAFournier: You’ve banned god, mocked people who believe in Jesus, and you think guns are the problem?",fl,-0.079175589
"RT @realJoelBos: ""gun control"" is not about guns , it's about control....Learn history and understand the for the second amendment and it's…",tn,-0.362595152
"RT @KyleKashuv: Mr. Pittman, it was an illegal and unconstitutional detainment. See U.S. Code § 1983 and JDB v. North Carolina 

1) the der…",pa,-0.102927619
RT @TNDemocrats: Davidson County Sheriff @DaronHall7 said the prevalence of mental illness and the availability of guns in the community ar…,tn,0.08064889
"RT @Khanoisseur: French ornithologist Christian Moullec has spent years training birds to follow him in in his microlight, to show them mig…",ri,0.062126867
"RT @harperreginald1: @Courtneyscoffs Leftists in the UK: There’s no reason citizens need to have guns; you can trust our government
UK gov:…",tx,0.357764581
"Girls and guns for todayâ€™s Military Monday (67 Photos) 🍍

https://t.co/5E3vqL6Xl2",wa,-0.575469124
RT @Alyssa_Milano: The 4th graders who were in Sandy Hook Elementary School when the 1st graders and their educators were being gunned down…,va,-0.722930977
"Not quite sure I understand how Kashuv can rant about how law enforcement did nothing about Cruz, then get pissy wh… https://t.co/tUFgEjChi7",oh,-0.747329848
@hickorymtnman @wvufanagent99 @TexasLo4Ever @TempusSpiritus @TruthMatters13 @PaulLee85 @Godsgirl158 @Jasmine8137488… https://t.co/WB4MItEYhn,tx,0.025891962
"RT @realJoelBos: Democrats plan to run for office promising to raise your taxes, take your guns, open borders and impeach our president. ST…",tn,0.199753596
RT @speakforsafety: Santa Clara and San Mateo Counties are taking new steps to see how #GVROs and other measures can be better used locally…,ca,-0.079175549
RT @Joe_Schmucc: Friendly reminder that if you take a pic like this with my son I'll come to your house with my guns and it ain't gonna be…,tx,-0.424696626
@ResethO He claims to own two guns...and be a history teacher who supports all of the amendments...but he's kinda s… https://t.co/Y2OCaNAsDd,oh,-0.487713092
@CoachL_Bentley @Montel_Williams @KyleKashuv I don’t consider my self great but my students have the highest passin… https://t.co/Tdq4DYU2Kj,fl,-0.634236691
RT @DevilisRepublcn: Teabaggers believe Jade Helm is a dress rehearsal for someone like Trump to impose martial law in America. Remember Tr…,la,0.226325427
"RT @TheCoffeeKlatch: We should be arming students with coping skills, not guns https://t.co/FK3xfqLVj2 #mentalillness #education   https://…",or,0.039629738
RT @pahubb43: ARMED with machetes and guns these criminals came to KILL. And the homeowner had a AR-15. I bet a liberal would have confront…,ma,0.355356574
"RT @TheRISEofROD: #2ADefenders
#2AShallNotBeInfringed

If Liberals ban guns, people will kill with something else. Then liberals will ban t…",al,0.307108828
"RT @charliekirk11: Liberals hate walls yet live in gated communities 

Liberals hate guns yet walk around with armed guards 

Liberals hate…",tx,-0.491227482
"RT @GavinNewsom: 96 Americans are killed every day by guns. This is a crisis. And rather than attempting to solve the issue, our leaders ar…",tx,-0.079175589
"RT @CollinRugg: If there’s one thing that every mass shooter has in common, it is that he or she is always known by the FBI.

Maybe it’s no…",tx,-0.411695166
@BTSonyeo @Stephentwoodman @RealGDT lol..you keep thinking that.they have machine guns and use them without fear.th… https://t.co/1LmahrBbe1,il,-0.486538043
"RT @charliekirk11: Liberals hate walls yet live in gated communities 

Liberals hate guns yet walk around with armed guards 

Liberals hate…",ky,-0.491227482
"RT @TheMarkPantano: There are more than 300 MILLION guns in the United States.

If guns were the problem, there would be a hell of a lot mo…",tx,0.307108828
"RT @SusanDFinSD: @leahmcelrath @JoyAnnReid Unless of course you are Bernie Sanders he is allowed to evolve on gay marriage, rape fantasy wr…",pa,0.342535049
RT @empyreall: me when my hood boyfriend finally leaves me home alone with all his guns.. https://t.co/wBewS19img,fl,-0.3711374
"RT @TheRISEofROD: Liberals don't want you to know that more lives are saved by law abiding Americans defending themselves/others with guns,…",tx,-0.757480625
"@clarebridge87 What facts that a police state stole a child and the people stood, try it in America with 30,000 million guns",or,0.062126867
"RT @TheRISEofROD: Liberals don't want you to know that more lives are saved by law abiding Americans defending themselves/others with guns,…",wi,-0.757480625
"RT @RyanAFournier: You’ve banned god, mocked people who believe in Jesus, and you think guns are the problem?",az,-0.079175589
"RT @TheCoffeeKlatch: We should be arming students with coping skills, not guns https://t.co/FK3xfqLVj2 #mentalillness #education   https://…",il,0.039629738
"RT @HumbleTeej: So this nigga stole a BMW, avoided cops, got arrested at the White House and got his guns taken away, got the guns back, to…",il,-0.079175589
"“What’s better, keeping crazy people away from guns? Or keeping crazy people away from us?” -@ToddEHerman https://t.co/ve2NSPAAh5",wa,-0.486538043
"RT @TNDemocrats: Yes, this is TN law. Yes, Dems have attempted to pass legis every session to close loopholes, only to have Repub supermajo…",tn,0.062126828
RT @shannonrwatts: Of course he is... These guns aren’t going to sell themselves!!! https://t.co/4KARph9Eu3,ga,0.299211781
"I liked a @YouTube video https://t.co/NCoPuNO9ru Black Ops 3 ""CUSTOM GUNS"" - Multiplayer Gunsmith! - (Call of Duty BO3)",oh,-0.474353507
RT @Education4Libs: The Waffle House shooter was already PROHIBITED from owning guns as his were previously confiscated by local law enforc…,ok,0.063849913
"RT @TNDemocrats: Yes, this is TN law. Yes, Dems have attempted to pass legis every session to close loopholes, only to have Repub supermajo…",tn,0.062126828
"RT @AbolishMAGAs: .@realDonaldTrump,

4 days after and you STILL have not commended this man for his heroic act!

You’re quick to commend “…",ky,-0.060943712
@ABC Those of you making snide comments about guns are the lowest of human trash.,tx,-0.491227449
I Own Eight Guns and Still Hate the NRA https://t.co/DbM9DlMdUk,ut,-0.657298467
"I added a video to a @YouTube playlist https://t.co/NCoPuNO9ru Black Ops 3 ""CUSTOM GUNS"" - Multiplayer Gunsmith! - (Call of Duty BO3)",oh,-0.474353507
Good guys don’t need guns to be heroes! https://t.co/j8wrWqfb2V,ok,-0.620566387
RT @GovHowardDean: And if we had background checks this guy could not have legally been in possession of firearms. https://t.co/tG6dNX4CnY,wi,-0.486538043
Noice https://t.co/eqz3SjLcGY,or,-0.067629272
Noice https://t.co/eqz3SjLcGY,wa,-0.067629272
"RT @JaredoTexas: Plot Twist:

Let liberals make guns illegal because liberals don’t care about illegal guns. https://t.co/lbaP9wP4Zc",tx,0.037911431
"RT @AbolishMAGAs: .@realDonaldTrump,

4 days after and you STILL have not commended this man for his heroic act!

You’re quick to commend “…",oh,-0.060943712
"@FappleMandy @thehill And has for m80s they require a license, interesting that guns don’t require a license though",mn,0.356197854
"RT @RyanAFournier: You’ve banned god, mocked people who believe in Jesus, and you think guns are the problem?",nv,-0.079175589
RT @Alyssa_Milano: The 4th graders who were in Sandy Hook Elementary School when the 1st graders and their educators were being gunned down…,wi,-0.722930977
"RT @ARmastrangelo: Did you know?

The Centers for Disease Control researched gun violence, but never released their findings to the public,…",co,-0.077501748
"RT @ARmastrangelo: Did you know?

The Centers for Disease Control researched gun violence, but never released their findings to the public,…",tx,-0.077501748
RT @Cook4USHouse: I believe We the People have spoken and we want our guns and our gun rights upheld #AMERICAFIRST #Grassroots candidates a…,ny,0.224620911
"RT @realpaulgavin: @johnlundin Please select one of the following responses:

1) Now is not the time to ... 

2) We're sending our thoughts…",fl,0.581384282
